1545, 5, 0.02
1546, 5, 0.13
1547, 5, 0.02
1548, 5, 0.03
1549, 5, 0.02
1550, 5, 0.03
1551, 5, 0.02
1552, 5, 0.02
1553, 5, 0.08
1554, 4, 0.03
1555, 5, 0.03
1556, 6, 0.04
1557, 5, 0.02
1558, 5, 0.03
1559, 6, 0.03
1560, 5, 0.02
1561, 5, 0.02
1562, 5, 0.09
1563, 5, 0.03
1564, 5, 0.02
1565, 5, 0.02
1566, 5, 0.03
1567, 5, 0.02
1568, 5, 0.02
1569, 5, 0.02
1570, 5, 0.02
1571, 6, 0.03
1572, 5, 0.03
1573, 5, 0.02
1574, 5, 0.02
1575, 5, 0.03
1576, 5, 0.02
1577, 5, 0.02
1578, 5, 0.03
1579, 5, 0.03
1580, 5, 0.02
1581, 5, 0.02
1582, 5, 0.02
1583, 5, 0.05
1584, 5, 0.03
1585, 5, 0.03
1586, 6, 0.03
1587, 5, 0.03
1588, 5, 0.03
1589, 5, 0.03
1590, 5, 0.03
1591, 5, 0.02
1592, 5, 0.02
1593, 5, 0.03
1594, 5, 0.03
1595, 5, 0.02
1596, 5, 0.04
1597, 5, 0.02
1598, 5, 0.02
1599, 5, 0.03
1600, 5, 0.08
1601, 5, 0.03
1602, 6, 0.03
1603, 5, 0.02
1604, 5, 0.03
1605, 5, 0.02
1606, 5, 0.02
1607, 5, 0.02
1608, 6, 0.05
1609, 5, 0.03
1610, 5, 0.03
1611, 5, 0.03
1612, 5, 0.03
1613, 5, 0.03
1614, 5, 0.03
1615, 5, 0.03
1616, 5, 0.02
1617, 6, 0.02
1618, 5, 0.02
1619, 5, 0.03
1620, 6, 0.03
1621, 5, 0.03
1622, 5, 0.08
1623, 5, 0.02
1624, 5, 0.02
1625, 5, 0.03
1626, 5, 0.02
1627, 5, 0.03
1628, 4, 0.02
1629, 5, 0.02
1630, 5, 0.03
1631, 5, 0.03
1632, 6, 0.04
1633, 5, 0.02
1634, 5, 0.03
1635, 5, 0.11
1636, 5, 0.02
1637, 5, 0.02
1638, 5, 0.03
1639, 5, 0.06
1640, 5, 0.03
1641, 5, 0.03
1642, 5, 0.03
1643, 5, 0.03
1644, 5, 0.03
1645, 27, 0.79
1646, 5, 0.03
1647, 5, 0.03
1648, 6, 0.05
1649, 5, 0.02
1650, 5, 0.02
1651, 5, 0.03
1652, 5, 0.03
1653, 5, 0.03
1654, 5, 0.09
1655, 5, 0.02
1656, 5, 0.03
1657, 5, 0.02
1658, 5, 0.02
1659, 5, 0.05
1660, 5, 0.09
1661, 5, 0.02
1662, 5, 0.02
1663, 6, 0.12
1664, 6, 0.03
1665, 5, 0.08
1666, 5, 0.02
1667, 5, 0.02
1668, 5, 0.02
1669, 5, 0.03
1670, 5, 0.03
1671, 5, 0.03
1672, 5, 0.03
1673, 5, 0.02
1674, 5, 0.03
1675, 5, 0.02
1676, 5, 0.02
1677, 5, 0.03
1678, 6, 0.03
1679, 5, 0.02
1680, 5, 0.03
1681, 6, 0.03
1682, 5, 0.02
1683, 5, 0.02
1684, 5, 0.03
1685, 5, 0.07
1686, 5, 0.02
1687, 5, 0.02
1688, 5, 0.03
1689, 5, 0.03
1690, 5, 0.04
1691, 5, 0.03
1692, 5, 0.10
1693, 5, 0.03
1694, 6, 0.02
1695, 5, 0.03
1696, 5, 0.02
1697, 5, 0.03
1698, 5, 0.03
1699, 5, 0.02
1700, 5, 0.02
1701, 5, 0.02
1702, 5, 0.02
1703, 4, 0.02
1704, 5, 0.09
1705, 5, 0.03
1706, 5, 0.03
1707, 5, 0.03
1708, 5, 0.03
1709, 6, 0.07
1710, 5, 0.02
1711, 5, 0.02
1712, 5, 0.03
1713, 5, 0.02
1714, 5, 0.02
1715, 5, 0.07
1716, 5, 0.07
1717, 5, 0.02
1718, 5, 0.03
1719, 5, 0.03
1720, 5, 0.09
1721, 5, 0.03
1722, 5, 0.08
1723, 5, 0.02
1724, 6, 0.12
1725, 5, 0.08
1726, 5, 0.02
1727, 5, 0.02
1728, 5, 0.02
1729, 5, 0.02
1730, 6, 0.03
1731, 5, 0.02
1732, 5, 0.02
1733, 5, 0.02
1734, 5, 0.03
1735, 5, 0.02
1736, 5, 0.09
1737, 5, 0.02
1738, 5, 0.02
