4720, 316, 4.54, 319
4721, 54, 2.23, 57
4722, 55, 2.78, 59
4723, 55, 2.93, 59
4724, 72, 5.44, 77
4725, 56, 3.06, 61
4726, 55, 2.89, 59
4727, 54, 2.94, 58
4728, 59, 1.98, 63
4729, 55, 1.83, 60
4730, 55, 2.07, 59
4731, 55, 2.77, 59
4732, 55, 3.50, 59
4733, 53, 2.60, 56
4734, 54, 3.26, 57
4735, 55, 2.66, 58
4736, 53, 1.72, 56
4737, 56, 2.02, 61
4738, 54, 1.74, 57
4739, 53, 1.84, 56
4740, 54, 2.44, 57
4741, 54, 2.50, 57
4742, 53, 3.09, 56
